Age,last_mod,tot_bath,Overall Qual,Overall Cond,Lot Area,Mas Vnr Area,Garage Area,Kitchen Qual,total_SF,Screen Porch,TotRms AbvGrd,Exter Qual,SalePrice,age*mod,overall**,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl
9,9,3.5,7,5,9179,158.0,588.0,4,2663.0,0,7,4,193000,81,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,14,2.0,6,7,11526,0.0,672.0,3,2759.0,0,11,3,191000,1204,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,1.0,6,8,5684,0.0,270.0,4,1626.0,0,5,3,110000,76,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,8,3.5,8,5,11885,108.0,531.0,5,3171.0,0,7,4,261500,64,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,53,1.0,5,6,9600,0.0,338.0,3,2100.0,0,5,3,128900,2809,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,12,4.5,9,5,17242,738.0,959.0,5,5233.0,210,11,4,584500,156,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,1.0,4,5,10215,132.0,248.0,3,1812.0,0,5,3,111000,2809,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,57,1.0,5,5,8550,0.0,576.0,3,2066.0,0,7,3,90000,4617,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,28,2.5,6,5,18450,113.0,596.0,3,3401.0,0,7,3,129000,1176,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54,2,2.0,6,7,14778,72.0,924.0,4,2936.0,0,7,4,224000,108,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,3.5,6,5,3180,0.0,480.0,4,1800.0,0,5,4,165000,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
90,17,1.5,6,8,3068,0.0,180.0,3,1986.0,0,6,3,122000,1530,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,8,5,8298,0.0,502.0,5,3110.0,0,6,4,267300,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,3.5,9,5,13518,860.0,820.0,5,5066.0,0,11,5,485000,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,44,2.0,6,5,33120,0.0,576.0,3,4081.0,0,8,3,220000,1936,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,3.5,6,5,13142,128.0,600.0,4,2635.0,0,6,3,215700,121,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,3.0,8,5,11362,42.0,862.0,4,3672.0,0,7,4,280000,20,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,3.0,8,5,10845,504.0,732.0,4,3178.0,0,7,4,284000,20,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,37,2.0,4,6,1936,0.0,0.0,3,1260.0,0,3,3,84500,1369,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,26,2.0,6,7,9760,218.0,440.0,3,2790.0,240,7,3,192000,1222,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
76,56,1.0,7,8,3960,0.0,200.0,4,1506.0,0,5,3,105000,4256,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,2.0,7,5,9100,0.0,484.0,4,3696.0,0,8,4,216837,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,48,2.0,5,6,9600,203.0,450.0,4,2792.0,0,6,2,141500,2304,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,5,2.0,5,7,9764,0.0,450.0,4,1788.0,0,5,3,130000,205,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,31,2.0,5,5,8430,136.0,0.0,3,2080.0,0,5,3,124000,961,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,8,2.0,5,6,9060,0.0,0.0,4,2687.0,0,6,3,150909,672,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,3,2.0,5,6,12778,0.0,280.0,3,2016.0,0,4,3,139500,162,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,2.0,4,5,8172,0.0,528.0,3,1728.0,0,5,3,79275,2704,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,2.0,8,5,9037,32.0,472.0,5,2960.0,0,6,4,265900,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,58,1.0,6,5,6292,0.0,160.0,3,1558.0,0,4,3,91000,4524,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,32,3.5,5,6,11900,157.0,567.0,3,3056.0,200,6,3,185000,1024,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,2.0,5,6,7945,0.0,300.0,3,2300.0,0,6,3,141000,2209,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1,2.5,8,5,16659,0.0,728.0,4,3734.0,0,7,4,260116,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,59,2.0,4,6,9340,0.0,234.0,3,1344.0,0,4,3,113000,4012,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,3.0,8,5,11454,302.0,811.0,4,2912.0,0,6,4,225000,169,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
64,59,2.0,5,6,8480,0.0,240.0,2,1586.0,0,4,3,113000,3776,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,2.0,6,6,6305,0.0,352.0,3,2104.0,0,5,3,125200,1225,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.5,8,5,9709,120.0,786.0,5,3018.0,0,8,5,319500,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,58,2.5,5,6,10930,0.0,288.0,3,2471.0,0,6,3,140000,3654,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,2.0,6,5,50102,0.0,518.0,3,3282.0,138,6,3,250764,2304,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2.5,8,5,8899,108.0,656.0,4,3036.0,0,10,5,250000,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2.5,6,5,10237,0.0,400.0,4,2304.0,0,6,4,176000,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,38,1.0,6,6,9736,289.0,464.0,3,3052.0,0,8,3,174850,1900,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,31,3.0,6,5,2364,0.0,440.0,3,2352.0,0,7,3,147000,961,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
31,31,2.0,6,5,7892,0.0,264.0,3,1836.0,0,5,3,99500,961,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,3.5,9,5,12350,0.0,864.0,5,4055.0,0,8,4,398800,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,7,2.5,6,5,7917,0.0,460.0,3,2600.0,0,7,3,175000,56,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,54,1.5,5,7,7200,0.0,350.0,3,1650.0,0,4,3,109500,2916,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,2.5,6,3,12155,0.0,484.0,3,3314.0,147,7,3,163500,1369,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,56,1.0,4,5,7446,0.0,0.0,3,1576.0,0,4,3,100000,3640,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14,13,3.5,8,5,11025,692.0,888.0,4,4160.0,0,9,4,334000,182,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,42,2.0,5,5,7832,0.0,280.0,3,1728.0,0,4,3,137250,1764,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,3.5,7,5,19378,456.0,576.0,4,3854.0,0,9,4,320000,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,4,2.0,5,7,9830,0.0,576.0,4,2350.0,182,7,3,162000,204,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3.5,7,5,4403,432.0,484.0,4,2948.0,0,7,5,222000,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,3.5,7,5,8174,0.0,393.0,4,2040.0,0,7,4,178000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,18,2.0,5,7,7200,294.0,240.0,4,1592.0,0,4,3,119000,1260,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,2.0,5,5,7590,288.0,264.0,3,2676.0,0,8,3,169500,2025,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,9,2.5,7,5,8795,0.0,554.0,4,3208.0,0,8,4,236000,81,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,3.5,8,5,3843,186.0,525.0,5,3244.0,0,5,5,294464,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39,39,2.5,6,5,11075,0.0,576.0,3,3064.0,0,9,3,206900,1521,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,3.5,7,5,10142,0.0,618.0,4,3040.0,0,8,4,233000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,56,1.0,6,5,7741,0.0,280.0,3,2064.0,0,5,3,108000,4592,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,12,2.5,6,5,8139,119.0,420.0,3,2150.0,0,7,3,165000,156,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,30,1.5,5,5,8982,0.0,748.0,3,2080.0,0,5,3,134900,900,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,57,1.0,5,7,6120,0.0,240.0,3,1768.0,0,5,4,113000,3876,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,2.5,5,5,16561,0.0,242.0,3,2194.0,0,6,3,147900,121,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,59,1.0,5,8,4060,0.0,0.0,3,1728.0,0,4,3,99900,5133,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,33,2.5,6,6,2308,0.0,460.0,3,2311.0,0,7,3,143000,1089,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
72,56,1.0,6,6,6240,0.0,528.0,3,1632.0,0,6,3,114500,4032,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,39,1.0,5,6,8789,0.0,288.0,3,1853.0,0,6,3,129200,1521,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3.5,8,5,5587,186.0,482.0,4,3252.0,0,5,5,392500,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
69,4,2.0,7,9,9042,0.0,252.0,4,3492.0,0,9,5,266500,276,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,2.5,7,5,8923,0.0,396.0,3,1766.0,0,7,4,177500,121,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,41,1.0,5,7,12518,182.0,384.0,4,2016.0,0,6,3,139500,1681,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2.5,6,5,11069,0.0,440.0,4,2004.0,0,6,4,170000,4,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,10,2.5,6,7,8800,306.0,539.0,3,2999.0,161,8,3,224500,430,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,3.5,8,5,13262,186.0,730.0,4,3482.0,0,10,4,290000,30,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76,57,1.5,7,4,7758,600.0,240.0,3,2858.0,184,7,3,169500,4332,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,4,2.0,7,5,12118,108.0,550.0,4,3420.0,180,7,4,240000,20,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,52,2.0,5,6,9600,176.0,288.0,3,2228.0,175,6,3,144000,2704,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,29,2.0,6,6,9500,272.0,540.0,3,2793.0,0,9,3,165000,1247,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,18,2.0,6,5,7175,0.0,542.0,4,2664.0,0,5,4,145000,342,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
46,46,2.0,5,3,11200,0.0,504.0,3,2548.0,0,5,3,114000,2116,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,2.0,8,5,14226,375.0,895.0,4,3908.0,0,9,4,395000,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,33,1.5,6,5,2760,514.0,440.0,3,1617.0,0,6,3,105500,1089,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12,11,3.5,8,5,11050,0.0,741.0,4,2965.0,0,8,4,254900,132,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57,57,1.5,5,3,7200,0.0,357.0,3,2102.0,0,6,3,102000,3249,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,8,3.5,7,5,12420,0.0,622.0,4,2784.0,0,6,4,230000,64,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,3,1.5,5,8,6120,0.0,180.0,3,2452.0,0,8,3,137500,261,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,25,1.0,5,7,7111,0.0,288.0,3,2151.0,0,5,4,138000,2000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,26,1.5,6,5,19255,100.0,576.0,4,1858.0,0,5,4,156500,676,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,39,1.0,4,7,8120,0.0,463.0,3,1728.0,0,5,3,124500,1521,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,30,2.5,7,6,11952,0.0,534.0,3,2777.0,276,8,3,190000,900,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2.0,7,5,3182,16.0,388.0,4,2532.0,0,6,4,159895,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,10,3.5,5,6,9842,0.0,621.0,3,3213.0,0,8,3,189000,870,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,1.0,5,6,8020,0.0,0.0,3,1824.0,0,6,3,124000,1764,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,14,2.5,5,6,11341,180.0,528.0,3,2784.0,95,5,3,121500,742,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,51,2.0,5,5,12436,0.0,484.0,3,3648.0,0,9,3,146000,2601,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8,7,3.5,7,5,12192,0.0,626.0,4,2751.0,0,6,4,235000,56,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,3.5,8,5,3842,186.0,525.0,4,3240.0,155,5,4,300000,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36,36,1.5,4,7,1936,0.0,0.0,3,1638.0,0,5,3,90500,1296,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,43,2.0,5,5,13101,108.0,576.0,3,3456.0,0,10,3,142600,1849,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,7,3.0,7,5,9808,110.0,544.0,4,3146.0,0,6,4,227000,49,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69,59,2.5,7,6,8145,0.0,400.0,3,3400.0,0,13,3,205000,4071,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8,7,2.5,8,5,17227,158.0,482.0,4,2682.0,0,5,4,246900,56,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
113,58,1.0,4,7,5280,0.0,185.0,3,1534.0,0,6,3,89000,6554,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62,60,1.0,4,5,11792,0.0,480.0,2,1864.0,160,5,3,64000,3720,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,28,2.0,8,5,3876,0.0,484.0,4,2452.0,0,4,4,170000,784,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,3.5,9,5,13891,424.0,1020.0,5,4556.0,192,12,5,582933,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,26,1.0,6,6,6000,0.0,440.0,4,2206.0,0,5,3,110500,2106,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,1.0,6,6,8240,198.0,622.0,3,2358.0,0,5,3,110000,2209,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,1.5,5,9,9405,0.0,0.0,3,1396.0,0,4,3,118000,62,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,4,3.5,7,5,10625,292.0,871.0,4,3044.0,0,8,4,284000,20,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,46,1.5,6,6,9247,318.0,490.0,3,2574.0,120,8,3,171000,2116,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2.5,7,5,10628,0.0,478.0,4,2647.0,0,8,4,193000,25,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,4,2.5,5,6,11000,0.0,502.0,3,2268.0,88,6,3,135000,124,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87,56,1.5,7,8,9399,0.0,288.0,4,2454.0,0,7,3,167000,4872,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,1.0,4,5,7200,0.0,528.0,3,1440.0,115,5,3,105000,3136,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,2.0,7,5,10264,183.0,472.0,4,3176.0,0,6,4,214000,49,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,3.5,8,5,13215,112.0,746.0,4,3334.0,0,9,4,279000,4,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,6,3.0,6,6,10530,248.0,485.0,4,2550.0,0,8,3,184500,186,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
59,5,1.5,3,7,6000,0.0,308.0,3,1832.0,0,6,3,120000,295,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,2.5,6,6,7703,0.0,528.0,4,2546.0,168,6,4,171500,289,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2.5,7,5,4251,0.0,528.0,4,1875.0,0,5,4,164700,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17,17,2.5,6,4,12128,232.0,506.0,5,3427.0,168,9,4,209000,289,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.0,7,5,3072,18.0,388.0,4,2913.0,0,7,4,225000,4,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
96,10,1.0,5,3,8410,0.0,0.0,3,1842.0,0,8,3,81000,960,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,3.5,8,5,15218,0.0,928.0,4,3340.0,0,6,4,336820,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,18,3.5,7,5,14364,128.0,454.0,3,3219.0,154,7,4,277000,342,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,47,1.0,5,7,8680,0.0,312.0,3,1788.0,0,5,3,117600,2209,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,4,1.5,6,8,9600,0.0,271.0,3,2524.0,0,6,3,140000,236,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3.5,9,5,11778,402.0,874.0,5,3517.0,0,8,5,395039,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3.0,6,5,15810,0.0,572.0,4,2264.0,0,7,4,181755,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,7,5,11024,118.0,612.0,4,2800.0,0,6,4,186800,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,44,2.5,5,6,8970,0.0,549.0,3,2884.0,0,7,3,177500,1936,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0,2.0,4,6,10800,0.0,216.0,3,1624.0,0,5,3,64500,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,5,3.0,7,5,4835,0.0,506.0,4,2976.0,0,6,4,260000,30,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,2.0,7,5,3710,16.0,388.0,4,2532.0,0,6,4,185485,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78,16,2.0,5,7,6120,0.0,180.0,3,1590.0,0,5,3,105000,1248,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,13,2.5,6,7,9600,360.0,512.0,3,2383.0,0,7,4,187000,403,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,8,3.0,7,7,14145,0.0,440.0,4,2829.0,0,8,4,202500,176,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,3.0,7,5,9926,210.0,878.0,4,3228.0,0,7,4,245700,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27,27,1.5,6,5,8012,0.0,283.0,3,1896.0,0,5,3,128000,729,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,1,2.5,8,5,10240,178.0,878.0,5,3128.0,0,8,4,275500,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,10,2.5,7,5,10762,344.0,490.0,4,2961.0,0,9,4,225000,100,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,50,2.0,5,5,8000,0.0,288.0,3,1711.0,0,6,3,138000,2500,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,1.5,6,5,1680,381.0,264.0,3,1617.0,0,6,3,88000,1521,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,2.5,9,5,13693,772.0,694.0,5,4796.0,0,9,5,380000,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2.0,8,5,10625,292.0,660.0,4,3320.0,0,7,4,256000,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,10,1.5,5,7,7200,0.0,576.0,4,1800.0,0,5,3,134800,590,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,29,1.5,6,6,1612,0.0,462.0,3,1790.0,0,5,3,121000,841,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,3.0,7,6,10207,0.0,578.0,4,2635.0,0,7,4,227875,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2.0,8,5,10475,72.0,776.0,4,3388.0,0,7,4,245350,4,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
86,56,2.0,5,7,5976,0.0,0.0,3,1872.0,0,8,3,93500,4816,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
90,60,1.0,5,5,10625,0.0,366.0,3,1293.0,0,5,3,83000,5400,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,15,3.5,6,5,53107,0.0,501.0,4,3533.0,0,9,4,240000,225,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,57,2.0,5,4,5680,0.0,240.0,3,1765.0,0,7,3,113000,6042,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,11,1.0,6,7,12400,176.0,297.0,3,2430.0,234,6,3,155000,561,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
